ImageId,PredictionString
ID_cd28a4571,0.15986525 3.1334236 -3.1101947 -17.071866697617395 13.70791962006627 82.36486053466797 0.776831 0.16623436 3.137245 -3.1164732 -27.367261087352617 7.812728144959728 44.91344451904297 0.95349807 0.14541435 0.06489053 -3.0961301 5.217476598196015 21.695678752844586 124.72309875488281 0.75060505 0.12618159 3.1406922 -3.116476 -28.369583318993346 7.102359699709329 39.96566390991211 0.9780759 0.13007537 0.0385315 -3.10469 -26.49509123668561 7.30795865947232 41.122589111328125 0.9269524 0.20026807 -0.0038821925 -3.089017 -5.928221591347565 11.800800401282302 66.40424346923828 0.645082 0.13051943 0.004609361 -3.0879257 -3.8277965112019885 11.591823387448997 65.22830963134766 0.9584229 0.16541398 0.0560658 -3.1021824 5.398957300571354 17.8322563181044 98.26433563232422 0.95067585 0.15773559 -0.01321384 -3.0942564 6.317346174475297 14.417379693656244 77.8337173461914 0.8145202 0.21770559 3.1226947 -3.1179602 -13.149669174188972 6.951893349159704 36.06602478027344 0.9791445 0.20009279 0.031142784 -3.0832553 6.142643402826444 10.017891995512628 50.97764205932617 0.6898245 0.17452371 -0.0003073141 -3.0864851 4.289137181888272 10.042826136829795 50.1448860168457 0.5264191 0.1365069 3.135013 -3.0988579 -7.517701283775235 5.364456205639023 26.29159164428711 0.9514328 0.14966905 0.060140118 -3.0825188 7.971714653223938 7.067605513546809 32.8238410949707 0.9742929 0.2295289 0.079658665 -3.0689745 8.619634682449949 6.614223898464832 29.188779830932617 0.9710419 0.14257634 0.02195817 -3.092308 9.595645003143865 6.200669374488854 26.917024612426758 0.8414568 0.1599474 0.03499615 -3.086681 9.627422215719392 5.568519292572816 22.34861183166504 0.9943797 0.19835484 0.10043054 -3.0663273 9.49015543014853 4.853700115211675 17.862159729003906 0.9953759 0.12778085 0.01631528 -3.0948896 9.091516952220474 4.008907052268169 13.11910343170166 0.99808383
ID_bb38cd962,0.17793493 3.130768 -3.108134 -3.092467337563022 12.40119380581065 61.92046356201172 0.56496155 0.19285583 0.13757467 -3.0757902 3.306694727375632 7.781084150187944 36.779823303222656 0.7218828 0.12943256 -3.0193486 -3.1203368 4.920628993227776 7.134968102234861 32.5678596496582 0.992859 0.14667088 0.18360846 -3.0840406 7.6360987188844405 7.8810105974033995 35.973201751708984 0.8532548 0.1661626 0.008876777 -3.0750353 -6.501714755437597 8.550314934261287 37.732810974121094 0.98145366 0.14117537 -0.0046839346 -3.0899208 -5.456766277623279 5.890123137371177 24.760494232177734 0.95466167 0.09966767 0.007815492 -3.0980966 6.851728641799962 5.7776708261959335 23.909778594970703 0.9548707 0.13103251 0.039012514 -3.0936434 -4.567525951621191 4.315882974671025 17.58674430847168 0.78980494 0.18405835 3.1285746 -3.1226354 -6.191476422604746 4.87385142856008 19.56064224243164 0.9681255 0.11151922 0.060350746 -3.0844376 6.995166337423754 4.554240784667922 18.277921676635742 0.9969222 0.11907375 0.07550346 -3.0925624 2.826090097346052 3.5676306627300445 13.3135404586792 0.99787736 0.17759405 0.0032265745 -3.0851102 -3.5866010217216253 3.307327448500182 12.171335220336914 0.9906019 0.15515994 3.1341133 -3.1239269 -7.00921612357232 3.376614035336967 11.93094253540039 0.89004004 0.1870753 0.11062486 -3.0749505 -6.88437750975094 3.0015351909045513 10.070363998413086 0.6450402 0.07268308 0.06996124 -3.0938203 8.787168175304709 -6.296064637800281 -13.921709060668945 0.98178387
ID_98ecc2685,0.16131018 0.118862286 -3.0932555 -8.19004072774607 6.084463814603154 25.17938232421875 0.7977521 0.10047071 0.038432274 -3.107547 -4.565163814724556 6.243775968679255 25.838665008544922 0.85943323 0.099430844 -3.1394622 -3.1169415 -7.320055872524269 4.8116456353236075 19.606922149658203 0.6669889 0.17800818 3.129663 -3.1077023 -5.901964335910179 5.97925655962004 24.36480712890625 0.7887308 0.13611023 3.136017 -3.1052854 -3.702800769414573 5.868999445665974 23.9155216217041 0.6678485 0.14439256 3.096952 -3.100553 -2.820830643210595 5.863658049762165 23.533117294311523 0.7175326 0.120797515 0.08408281 -3.1082916 1.9410499704160848 8.802619341935742 35.32830047607422 0.87719256
ID_a7b9e45b6,0.14138095 -3.136795 -3.1096478 -36.482832001951465 10.961503721519215 74.2521743774414 0.85524327 0.14936788 0.049820617 -3.1042144 -30.863319911104604 11.24597602232241 72.4859848022461 0.9394945 0.14128791 3.1390836 -3.1138525 -24.803733330210832 11.227533152075104 72.36711120605469 0.71003425 0.1876428 -0.022402393 -3.0876026 -9.448825115687924 21.40889886142024 131.6106414794922 0.719895 0.031681936 -3.1308286 -3.1057882 -10.900506408772436 11.592376318881051 66.64170837402344 0.5903491 0.16595928 -0.0065071466 -3.0925589 -1.162546876255277 13.79099149839751 77.60324096679688 0.69365877 0.13388097 0.051926944 -3.0855932 5.2702952287316265 8.167260017940855 40.77998733520508 0.98331535
ID_9d92737cf,0.11561595 3.1413302 -3.120804 -27.310736338736955 6.848822346949184 42.10295486450195 0.9867888 0.14191125 3.1393867 -3.121745 -28.525174708492166 6.856791361882564 41.19944381713867 0.8582232 0.18890856 -0.08681335 -3.0795121 -0.9647405396301991 25.730243089007317 154.60171508789062 0.71674776 0.2361394 3.126525 -3.118029 -25.24012891743837 6.000463390298968 34.495182037353516 0.9824243 0.16012402 0.103928104 -3.1071668 -4.392395920840954 16.765888096264604 96.38294982910156 0.9825168 0.18586944 0.023902392 -3.085006 -1.645205788409001 19.103632887962334 109.82206726074219 0.93891317 0.12736177 -0.03825119 -3.1219196 5.139646775423785 21.372041300816306 122.86258697509766 0.854942 0.15346193 0.09039943 -3.0988607 8.489966666440097 17.639177414095414 99.25735473632812 0.896185 0.20621465 0.022524826 -3.0707479 -4.636520213807495 4.984801335057401 22.36933708190918 0.99684614 0.12819135 0.09659588 -3.1038144 13.198333852436555 6.758817620484109 30.330249786376953 0.98729104 0.13281828 -2.8680484 -3.1304982 19.476132087830266 6.263821389300848 26.7543888092041 0.6397986 0.14673698 0.10525911 -3.0897708 13.877740856425543 5.785328408180792 24.319965362548828 0.9828059
ID_0b7ce0c9b,0.15502904 3.1374204 -3.1130245 -22.419437510441227 19.730379519515424 140.8268585205078 0.7707795 0.22383858 3.074609 -3.1028283 -20.41981619833912 21.514178346288745 153.558837890625 0.76693743 0.22873728 3.1201417 -3.1068468 -18.38739792475957 23.804480361259266 165.46449279785156 0.9027697 0.24252324 0.13548343 -3.0938551 -31.076654039922744 7.8090915697014935 52.89803695678711 0.76658577 0.16473079 0.09995584 -3.0803785 2.0063469843024038 14.022131431148168 82.39104461669922 0.95857537 0.15092003 -0.023730166 -3.0959756 3.2126291545064234 11.050159731483305 63.52463912963867 0.88974524 0.17358224 3.0941296 -3.081377 8.960493824546916 8.347830950851481 46.00057601928711 0.7925031 0.14249079 0.02755094 -3.1229649 -16.7758496615744 6.618822550473471 35.732398986816406 0.6882607 0.15156889 -0.021987816 -3.0929034 26.99154604073209 8.363179426061798 44.25106430053711 0.88549197 0.18448716 -0.009987159 -3.0994706 12.379060709816954 8.080153248561771 41.91937255859375 0.8065007 0.29672673 3.1086268 -3.1142945 -7.175871757505989 5.618794522858899 28.592132568359375 0.96706676 0.09269464 0.07909498 -3.1034513 2.844225234770338 6.784682404646659 33.25222396850586 0.9968995 0.11834656 -0.03522021 -3.0982246 -4.596765277138122 3.8281742251273148 15.599385261535645 0.9982039
ID_734e5b0d0,0.14416969 0.04288889 -3.0985675 5.681014654076293 14.521085505412628 83.47813415527344 0.5806325 0.2997508 3.1085048 -3.1100206 -2.0653724019396833 10.38707759954491 56.075714111328125 0.5746538 0.20865412 0.10031931 -3.1009936 -3.840055719509884 9.528737686463842 50.41823959350586 0.66264206 0.14482725 -0.031535547 -3.0931716 0.6474276306365567 7.838034829211097 41.47243118286133 0.9518588 0.15831411 -0.0111909835 -3.1054397 12.730819185326553 12.080903860353175 63.922203063964844 0.51918274 0.15922092 0.0070784106 -3.074611 -4.873773212390386 9.175544477219724 47.60219955444336 0.97241974 0.09416741 -0.005633235 -3.1117723 7.148258997487687 9.209041623154754 45.981712341308594 0.9543843 0.1737275 0.011538942 -3.0751827 -1.1137262270759933 7.129337280312086 34.309024810791016 0.9928706 0.033097487 0.078752615 -3.1328325 -5.314297284394545 8.45472151479856 39.9639892578125 0.9851908 0.16463964 -0.02381078 -3.076221 -5.319386768209515 6.595961195471137 30.107540130615234 0.9971175 0.13975501 -0.13927318 -3.093807 12.345790036116973 4.777031067070983 18.886995315551758 0.9884319 0.13172375 -0.053849246 -3.090528 -4.093496846623295 3.212276509261004 11.503129005432129 0.9987546
ID_b87b9d6ca,0.12296198 3.140953 -3.1227257 -16.76379073781522 7.219653465935544 44.38262939453125 0.5183497 0.20131819 3.1246111 -3.1099916 -17.858935184303572 7.126963310206158 42.82278823852539 0.84221315 0.27271536 3.113623 -3.1154397 -15.484700804032222 5.117958732764642 29.4218807220459 0.9953399 0.09992266 0.07232481 -3.1168587 6.187072009677877 18.1450589434788 104.31146240234375 0.5865828 0.13550663 -0.021076944 -3.1044474 5.432773148605648 11.647747050786968 60.4278450012207 0.7372653 0.15907359 0.15875113 -3.0783904 5.98208716433907 11.19318056240057 58.069580078125 0.9642999 0.056184452 -3.133139 -3.1133745 -10.084913312888833 6.78174962253933 33.237850189208984 0.8329103 0.14533284 -3.115227 -3.1046455 17.004618725756863 7.375836307037201 33.66731262207031 0.9434868 0.1346184 -3.0294957 -3.1162703 16.359056951522163 6.063413825071905 27.209619522094727 0.95226204 0.10838249 0.037663504 -3.111474 13.794975166270788 6.791019599894884 28.54762077331543 0.5488428 0.17423463 0.08549813 -3.0699618 3.626658660827861 4.372798871291172 17.81867027282715 0.9505656 0.46649656 0.22515759 -3.0800414 -7.819058726983728 2.898829668455983 11.293212890625 0.99570614 0.118211746 -0.054945998 -3.094751 6.192391401247608 4.819525612458612 18.50471305847168 0.9722162
ID_6bb055c8d,0.27856314 0.25312293 -3.0647972 -29.510594209655313 7.143704749979598 41.0673942565918 0.97697794 0.14453821 3.134851 -3.1141496 -25.69450399419021 9.517471909939594 51.38105773925781 0.97614324 0.1691731 3.1329155 -3.122611 -15.770142042237554 7.824366712410196 42.24065399169922 0.97370535 0.12872201 -3.0393434 -3.123746 10.033400445266743 9.101267392901384 46.31325149536133 0.821514 0.091799244 -3.140413 -3.10038 -6.098736029586037 4.681433363749946 21.007970809936523 0.66432047 0.1332494 0.017956566 -3.0956504 16.040681348708013 6.956773055159601 31.218576431274414 0.8500495 0.14148724 0.011084583 -3.0964413 14.544550024598202 8.146623801892218 35.95130920410156 0.7180074 0.12460959 -3.0398111 -3.1252792 16.709503234753598 6.643814451709989 28.84071159362793 0.9215805 0.22302996 -0.044345926 -3.0646203 -7.476501683988542 3.379333959165475 14.205811500549316 0.9974316 0.18688045 0.17678493 -3.0788956 -9.060603652387607 3.2734602491199833 13.338987350463867 0.9712044 0.13189708 -0.076778166 -3.0919855 -3.3949479855451985 3.348207519517807 12.85554313659668 0.98629797
ID_6071a72aa,0.21839653 3.1236715 -3.1156921 -15.134830944754654 22.66687729566104 136.19529724121094 0.5569828 0.12340933 -0.040751 -3.1290166 4.952323925385016 22.498280555479383 132.19508361816406 0.8034191 0.13306616 3.138312 -3.1253467 -13.583174171478433 11.90144842000857 68.41848754882812 0.9854218 0.23264955 3.1215265 -3.1221304 -13.195078218670275 15.25536897169286 87.69934844970703 0.9688908 0.19168961 0.038824007 -3.0860605 6.412232034577201 18.805394222771298 108.1075668334961 0.64263904 0.019023608 0.017307306 -3.106749 -2.5426142562423024 12.267965687442235 69.03302764892578 0.6130791 0.07816781 0.052020926 -3.1045406 -11.274322441473245 7.621315892207498 41.997127532958984 0.9215815 0.19550346 -0.0039017915 -3.0761197 -0.7674551556667133 7.644637662622948 39.659942626953125 0.9911316 0.11072898 0.07801081 -3.1017935 4.781899641992332 7.947932910359675 39.68486404418945 0.9873613 0.19656992 0.009520756 -3.0800989 4.505734836235206 5.099713316667465 22.137788772583008 0.9654267 0.16109967 0.008423033 -3.0844162 3.8621226065404137 4.062023456022866 16.80990219116211 0.9842854
ID_47921e3ee,0.13105272 3.139042 -3.1203682 -15.624385030497507 16.415562527622157 100.91423797607422 0.64996094 0.12460278 3.1397083 -3.1159222 -23.25712473597727 8.929504356294025 52.467857360839844 0.6966015 0.14632712 3.1356192 -3.1136904 -23.115303593387875 9.84576879040106 57.85163116455078 0.68007237 0.17851005 3.1306696 -3.107589 -25.297231231812354 11.668520355616202 68.56172943115234 0.74547565 0.18556546 3.1303623 -3.119522 -23.688953969601542 7.577905491380719 43.563507080078125 0.95344865 0.16261752 3.1321163 -3.1121366 -20.22092808515049 7.288587191208311 41.90028762817383 0.7491832 0.16159678 0.021475885 -3.08943 5.786307592365361 17.336603287424055 97.55474090576172 0.66126 0.12541251 3.1377013 -3.1027682 -15.877891735221887 4.848878206035714 25.155702590942383 0.94914436 0.20694982 -0.041324344 -3.0720978 -3.4312298130952428 7.408427501869294 38.43449783325195 0.9866231 0.21524823 0.021949153 -3.069982 10.849528300585717 10.451587598270791 52.185874938964844 0.9420656 0.14508069 0.08630081 -3.0825446 12.285596576295141 9.644037416754905 46.41069793701172 0.93810236 0.15714407 -0.026199916 -3.0919528 25.162871276351375 7.681719995879316 36.31014633178711 0.92594135 0.16070652 0.06251019 -3.0829442 11.815337101146248 8.489381792016008 39.42694854736328 0.83492005 0.15260088 0.07870955 -3.080656 11.163071789888761 6.945385774725882 31.702503204345703 0.9616204 0.14878058 0.06062214 -3.092533 10.988365339137271 6.258374766790162 26.30852508544922 0.99264777 0.1492238 0.060419425 -3.0851603 11.73832814324329 5.827756229851328 23.041257858276367 0.9820192 0.10739833 -0.060857974 -3.1168468 10.534228935032715 4.442134209228914 15.695856094360352 0.99768674
ID_bdbb40970,0.17208974 3.1331954 -3.1176004 -11.463700129722795 25.373646623331155 159.67539978027344 0.68084943 0.2119696 0.01902833 -3.0679348 -9.31992062261942 25.237386007245092 158.8179168701172 0.81133705 0.15951453 3.13391 -3.11396 -19.364219200742866 12.479331448015735 73.32588195800781 0.83894116 0.16255854 0.0041299895 -3.0848193 -2.8292969487107698 15.161242962828567 87.15824127197266 0.98314935 0.08817305 -3.1404033 -3.1138093 -9.05500710493147 9.10789745306451 51.25101852416992 0.8827679 0.1500721 0.011101884 -3.091065 1.6927959263687882 12.615049144143697 69.51500701904297 0.9862518 0.19162379 3.1301181 -3.1265109 -22.12859494104589 6.276758492103834 33.8857307434082 0.9961714 0.12494992 3.138411 -3.098585 -8.308352521037904 5.449549219163686 24.87469482421875 0.9804217 0.11982608 -0.0039008283 -3.1016226 6.544804600160408 6.124283560437529 27.954547882080078 0.9966222
ID_104fe076f,0.086008474 -3.1386583 -3.1165853 -20.0695119935069 13.544635579673027 81.38375854492188 0.6889512 0.14022945 -0.03234729 -3.0852306 -2.3050909140412017 12.352200575875187 71.00975036621094 0.7064783 0.16066109 -0.0029909562 -3.1017013 -8.55637764168036 9.011385478500486 49.657081604003906 0.778209 0.12892771 -3.0580058 -3.1175776 11.258861142445632 11.245979323738545 61.97077178955078 0.9141571 0.1766672 0.018143578 -3.0841281 -4.859750057873988 10.602341532297416 57.23783874511719 0.9458417 0.17670102 -0.004983939 -3.1100097 -8.22648845205249 7.5010686924110175 39.689483642578125 0.72528267 0.18456304 0.021694671 -3.0895448 3.748142017470535 9.780931846894426 51.75264358520508 0.8499788 0.24477921 -0.044603795 -3.0545175 -4.888742661157643 8.1589517340608 42.32817459106445 0.9851324 0.13233064 -0.039277542 -3.0934718 -0.8885448212768701 7.361063596319074 37.45794677734375 0.98254573 0.13939582 -0.05015386 -3.0927217 -5.586319667672061 4.469624067488873 21.50949478149414 0.981575 0.18009792 0.020626627 -3.0702913 -7.309273169543111 3.85456394210221 17.901620864868164 0.99789524 0.17721628 -0.026370272 -3.0760489 -3.4255203120495388 4.225683059184922 18.04897689819336 0.99546164 0.1645311 3.13579 -3.1157815 -6.882688253249768 3.0491779985036516 9.186948776245117 0.73362905
ID_eebac15d2,0.20053671 3.1285465 -3.1207092 -37.90550403691242 10.90568652076918 77.84004211425781 0.9857144 0.13691811 3.1366196 -3.1025338 -33.710950447922045 10.869446289476315 77.58137512207031 0.54412395 0.073926315 -3.129248 -3.1128323 -49.56966339436144 9.804793071907909 68.1529312133789 0.59115016 0.13394748 3.1398787 -3.116377 -30.501711062033475 7.818319875174225 54.344993591308594 0.98642284 0.16617934 0.04217728 -3.1129801 -25.016357100558636 11.029000735697686 67.80049133300781 0.5478079 0.16076636 -0.120852984 -3.10967 36.21718021886679 10.142283134596006 51.610626220703125 0.9799048 0.22221254 -2.9846003 -3.1282275 13.134500169002543 6.748158243679502 30.802249908447266 0.99947387
ID_42870d43f,0.13542919 3.1390133 -3.1136324 -18.953870484111548 5.714119409383969 26.537891387939453 0.9455017 0.1281207 3.1399026 -3.1131306 -21.1486709657706 7.265357482571808 32.60335159301758 0.8941529 0.07843049 -3.1376736 -3.1075542 -9.412696970893036 6.77512667183057 28.938304901123047 0.9475009 0.20516841 0.113242835 -3.077124 -5.9310969206161595 9.112752986727987 38.30756378173828 0.9135892 0.1459306 0.057505287 -3.08938 -2.112019670809662 6.104519182092879 24.8752384185791 0.9768461 0.14674532 -0.04278642 -3.0973299 1.8875886530172288 4.767808170337453 19.13504981994629 0.8701853 0.070279345 -3.1337497 -3.1163914 -11.653159026630366 5.743310544142663 22.70738410949707 0.8890761 0.16141021 0.09112575 -3.0803044 0.568631653238878 4.067463056644646 15.178794860839844 0.96871746 0.17867815 0.12297679 -3.0766804 2.875681592549469 4.037816956444992 13.547163009643555 0.9929947 0.19858801 0.08650391 -3.0800767 8.256475993283452 4.428490614363623 14.144042015075684 0.9930662 0.12990284 0.09384319 -3.085473 0.9531986601844373 3.58395096818953 10.11079216003418 0.9985391
ID_20bf412f6,0.22049217 3.1229615 -3.122834 -5.744176649574147 7.431240657990497 39.320011138916016 0.5075267 0.14928174 3.1343298 -3.1213834 -12.060159862491325 6.669152738783289 32.686004638671875 0.5058803 0.0974085 -3.1409528 -3.1159527 -9.042688401435793 6.01956700383149 28.96839714050293 0.8952556 0.17442048 0.011105695 -3.083552 2.9095675650698496 6.761343879754197 30.862436294555664 0.93569726
